"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
54;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";39
54;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";50
54;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";37
55;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";26
55;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";25
55;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";35
55;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";50
55;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";49
56;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";17
56;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";38
56;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";31
56;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";11
56;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";13
57;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";50
57;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";12
57;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";15
57;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";43
57;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";31
58;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";23
58;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";43
58;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";42
58;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";21
58;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";27
59;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";48
59;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";24
59;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";41
59;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";47
59;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";31
60;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";41
60;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";36
60;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";32
60;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";11
60;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";23
60;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";27
61;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";31
61;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";12
61;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";34
61;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";19
61;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";47
61;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";12
62;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";31
62;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";35
62;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";30
62;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";43
62;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";31
62;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";40
63;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";11
63;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";11
63;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";17
63;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";21
63;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";24
63;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";12
64;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";41
64;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";10
64;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";50
64;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";27
64;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";26
64;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";21
65;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";26
65;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";27
65;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";48
65;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";16
65;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";45
65;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";29
66;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";24
66;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";19
66;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";40
66;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";24
66;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";19
67;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";33
67;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";19
67;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";46
67;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";25
67;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";37
68;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";22
68;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";26
68;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";14
68;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";25
68;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";30
69;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";14
69;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";42
69;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";50
69;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";18
70;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";37
70;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";39
70;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";49
70;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";19
71;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";34
71;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";15
71;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";30
71;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";34
71;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";38
72;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";37
72;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";50
72;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";26
72;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";32
73;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";41
73;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";22
73;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";36
73;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";36
73;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";41
74;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";30
74;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";23
74;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";13
74;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";14
74;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";22
75;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";17
75;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";25
75;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";47
75;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";18
75;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";41
76;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";32
76;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";10
76;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";47
76;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";25
76;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";24
77;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";32
77;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";23
77;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";19
77;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";29
77;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";36
78;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";44
78;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";26
78;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";26
78;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";25
78;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";38
79;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";14
79;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";29
79;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";25
79;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";47
79;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";22
79;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";49
80;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";39
80;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";20
80;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";22
80;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";46
80;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";34
80;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";18
81;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";21
81;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";13
81;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";21
81;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";10
81;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";35
81;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";36
82;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";16
82;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";19
82;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";36
82;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";33
82;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";11
82;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";39
83;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";10
83;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";24
83;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";29
83;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";16
83;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";36
84;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";26
84;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";39
84;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";47
84;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";40
84;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";11
85;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";20
85;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";47
85;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";18
85;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";39
85;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";28
85;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";39
86;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";11
86;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";44
86;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";19
86;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";48
86;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";12
87;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";23
87;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";39
87;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";40
87;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";15
87;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";36
88;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";43
88;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";11
88;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";23
88;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";16
88;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";17
89;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";48
89;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";37
89;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";39
89;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";38
89;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";12
90;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";23
90;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";34
90;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";30
90;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";47
90;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";31
91;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";18
91;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";41
91;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";32
91;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";12
91;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";34
91;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";43
91;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";21
91;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";13
91;"";"Rozmiar:select:1";"33/36";"";"";"";"";"";"";"";"";42
91;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";28
91;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";28
91;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";14
91;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";42
91;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";42
92;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";47
92;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";35
92;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";43
92;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";21
92;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";19
92;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";49
92;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";11
92;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";50
92;"";"Rozmiar:select:1";"33/36";"";"";"";"";"";"";"";"";37
92;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";29
92;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";21
92;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";23
92;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";20
92;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";27
93;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";23
93;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";28
93;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";49
93;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";27
93;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";49
93;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";32
93;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";33
93;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";18
93;"";"Rozmiar:select:1";"33/36";"";"";"";"";"";"";"";"";40
93;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";21
93;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";43
93;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";32
93;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";26
93;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";19
94;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";48
94;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";25
94;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";40
94;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";46
94;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";20
94;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";21
94;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";10
94;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";17
94;"";"Rozmiar:select:1";"33/36";"";"";"";"";"";"";"";"";25
94;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";44
94;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";27
94;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";42
94;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";38
94;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";30
95;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";37
95;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";12
95;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";19
95;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";29
95;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";50
95;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";28
95;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";13
95;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";23
95;"";"Rozmiar:select:1";"33/36";"";"";"";"";"";"";"";"";23
95;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";46
95;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";11
95;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";41
95;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";41
95;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";24
96;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";15
96;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";13
96;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";44
96;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";39
96;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";15
96;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";19
96;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";34
96;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";27
96;"";"Rozmiar:select:1";"33/36";"";"";"";"";"";"";"";"";50
96;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";20
96;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";33
96;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";22
96;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";11
96;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";25
97;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";26
97;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";11
97;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";26
97;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";49
97;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";15
97;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";31
97;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";46
97;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";48
97;"";"Rozmiar:select:1";"33/36";"";"";"";"";"";"";"";"";10
97;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";28
97;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";44
97;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";27
97;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";20
97;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";29
98;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";28
98;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";10
98;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";36
98;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";46
98;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";39
98;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";29
98;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";30
98;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";36
98;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";49
99;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";23
99;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";15
99;"";"Rozmiar:select:1";"30/34";"";"";"";"";"";"";"";"";35
99;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";30
99;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";29
99;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";50
99;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";43
99;"";"Rozmiar:select:1";"32/36";"";"";"";"";"";"";"";"";32
99;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";43
99;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";20
99;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";32
99;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";26
100;"";"Rozmiar:select:1";"48";"";"";"";"";"";"";"";"";10
100;"";"Rozmiar:select:1";"50";"";"";"";"";"";"";"";"";47
100;"";"Rozmiar:select:1";"52";"";"";"";"";"";"";"";"";28
100;"";"Rozmiar:select:1";"54";"";"";"";"";"";"";"";"";22
101;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";47
101;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";50
101;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";41
101;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";29
101;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";43
101;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";30
101;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";23
101;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";10
101;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";10
101;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";49
101;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";16
101;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";11
101;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";14
101;"";"Rozmiar:select:1";"36/36";"";"";"";"";"";"";"";"";29
101;"";"Rozmiar:select:1";"38/34";"";"";"";"";"";"";"";"";42
101;"";"Rozmiar:select:1";"38/32";"";"";"";"";"";"";"";"";45
102;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";22
102;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";11
102;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";23
102;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";28
102;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";14
102;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";41
102;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";49
102;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";15
102;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";23
102;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";11
102;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";39
102;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";40
102;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";50
102;"";"Rozmiar:select:1";"36/36";"";"";"";"";"";"";"";"";10
102;"";"Rozmiar:select:1";"38/34";"";"";"";"";"";"";"";"";29
102;"";"Rozmiar:select:1";"38/32";"";"";"";"";"";"";"";"";25
103;"";"Rozmiar:select:1";"29/32";"";"";"";"";"";"";"";"";30
103;"";"Rozmiar:select:1";"30/32";"";"";"";"";"";"";"";"";39
103;"";"Rozmiar:select:1";"31/32";"";"";"";"";"";"";"";"";42
103;"";"Rozmiar:select:1";"31/34";"";"";"";"";"";"";"";"";12
103;"";"Rozmiar:select:1";"32/32";"";"";"";"";"";"";"";"";44
103;"";"Rozmiar:select:1";"32/34";"";"";"";"";"";"";"";"";43
103;"";"Rozmiar:select:1";"33/32";"";"";"";"";"";"";"";"";22
103;"";"Rozmiar:select:1";"33/34";"";"";"";"";"";"";"";"";40
103;"";"Rozmiar:select:1";"34/32";"";"";"";"";"";"";"";"";24
103;"";"Rozmiar:select:1";"34/34";"";"";"";"";"";"";"";"";31
103;"";"Rozmiar:select:1";"34/36";"";"";"";"";"";"";"";"";18
103;"";"Rozmiar:select:1";"36/32";"";"";"";"";"";"";"";"";43
103;"";"Rozmiar:select:1";"36/34";"";"";"";"";"";"";"";"";42
103;"";"Rozmiar:select:1";"36/36";"";"";"";"";"";"";"";"";18
103;"";"Rozmiar:select:1";"38/34";"";"";"";"";"";"";"";"";45
